player,game,home_team,away_team,line,over_bookmaker,over_odds,over_decimal_odds,over_implied_prob,over_fair_odds,over_fair_prob,over_ev,under_bookmaker,under_odds,under_decimal_odds,under_implied_prob,under_fair_odds,under_fair_prob,under_ev,bookmakers_over,bookmakers_under,total_bookmakers
Moses Moody,Pistons @ Warriors,Warriors,Pistons,0.5,bet365,-190.0,1.5263,0.6552,-157.0,0.6109,-6.76,bet365,145.0,2.45,0.4082,157.0,0.3891,-4.67,2,2,2
Mouhamed Gueye,Pacers @ Hawks,Hawks,Pacers,0.5,bet365,115.0,2.15,0.4651,113.0,0.4695,0.94,prizepicks,-118.0,1.8475,0.5413,-113.0,0.5305,-1.99,2,2,2
Nic Claxton,Nets @ Hornets,Hornets,Nets,1.5,bet365,150.0,2.5,0.4,163.0,0.3802,-4.95,bet365,-200.0,1.5,0.6667,-163.0,0.6198,-7.03,2,2,2
Nick Jr Smith,Nets @ Hornets,Hornets,Nets,2.5,bet365,120.0,2.2,0.4545,100.0,0.5,10.0,bet365,-150.0,1.6667,0.6,100.0,0.5,-16.66,2,2,2
Obi Toppin,Pacers @ Hawks,Hawks,Pacers,0.5,bet365,-155.0,1.6452,0.6078,-134.0,0.5726,-5.8,bet365,125.0,2.25,0.4444,134.0,0.4274,-3.84,2,2,2
Onyeka Okongwu,Pacers @ Hawks,Hawks,Pacers,1.5,bet365,140.0,2.4,0.4167,148.0,0.4032,-3.23,espnbet,-175.0,1.5714,0.6364,-148.0,0.5968,-6.22,2,2,2
Payton Pritchard,Lakers @ Celtics,Celtics,Lakers,0.5,espnbet,-160.0,1.625,0.6154,-137.0,0.5781,-6.06,bet365,130.0,2.3,0.4348,137.0,0.4219,-2.96,2,2,2
Richaun Holmes,Wizards @ Raptors,Raptors,Wizards,0.5,espnbet,-155.0,1.6452,0.6078,-132.0,0.569,-6.39,bet365,125.0,2.25,0.4444,132.0,0.431,-3.02,2,2,2
Seth Curry,Nets @ Hornets,Hornets,Nets,0.5,espnbet,120.0,2.2,0.4545,135.0,0.4255,-6.39,bet365,-150.0,1.6667,0.6,-135.0,0.5745,-4.25,2,2,2
Simone Fontecchio,Pistons @ Warriors,Warriors,Pistons,0.5,bet365,135.0,2.35,0.4255,146.0,0.4065,-4.47,espnbet,-175.0,1.5714,0.6364,-146.0,0.5935,-6.74,2,2,2
Tari Eason,Pelicans @ Rockets,Rockets,Pelicans,1.5,bet365,125.0,2.25,0.4444,135.0,0.4255,-4.26,bet365,-155.0,1.6452,0.6078,-135.0,0.5745,-5.48,2,2,2
Taurean Prince,Magic @ Bucks,Bucks,Magic,0.5,bet365,-210.0,1.4762,0.6774,-170.0,0.6296,-7.06,bet365,155.0,2.55,0.3922,170.0,0.3704,-5.55,2,2,2
Thomas Bryant,Pacers @ Hawks,Hawks,Pacers,0.5,bet365,105.0,2.05,0.4878,116.0,0.463,-5.08,espnbet,-135.0,1.7407,0.5745,-116.0,0.537,-6.52,2,2,2
Tidjane Salaun,Nets @ Hornets,Hornets,Nets,1.5,bet365,140.0,2.4,0.4167,152.0,0.3968,-4.77,bet365,-180.0,1.5556,0.6428,-152.0,0.6032,-6.17,2,2,2
Tim Hardaway Jr,Pistons @ Warriors,Warriors,Pistons,0.5,bet365,-155.0,1.6452,0.6078,-132.0,0.569,-6.39,bet365,125.0,2.25,0.4444,132.0,0.431,-3.02,2,2,2
Tobias Harris,Pistons @ Warriors,Warriors,Pistons,1.5,bet365,155.0,2.55,0.3922,170.0,0.3704,-5.55,bet365,-210.0,1.4762,0.6774,-170.0,0.6296,-7.06,2,2,2
Trae Young,Pacers @ Hawks,Hawks,Pacers,3.5,bet365,-160.0,1.625,0.6154,-139.0,0.5816,-5.49,bet365,128.0,2.28,0.4386,139.0,0.4184,-4.6,2,2,2
Trendon Watford,Nets @ Hornets,Hornets,Nets,1.5,bet365,100.0,2.0,0.5,110.0,0.4762,-4.76,espnbet,-130.0,1.7692,0.5652,-110.0,0.5238,-7.33,2,2,2
Tyrese Martin,Nets @ Hornets,Hornets,Nets,0.5,bet365,-210.0,1.4762,0.6774,-170.0,0.6296,-7.06,bet365,155.0,2.55,0.3922,170.0,0.3704,-5.55,2,2,2
Wendell Carter Jr,Magic @ Bucks,Bucks,Magic,1.5,espnbet,160.0,2.6,0.3846,173.0,0.3663,-4.76,bet365,-200.0,1.5,0.6667,-173.0,0.6337,-4.94,2,2,2
Zion Williamson,Pelicans @ Rockets,Rockets,Pelicans,3.5,bet365,135.0,2.35,0.4255,100.0,0.5,17.5,espnbet,-110.0,1.9091,0.5238,100.0,0.5,-4.55,2,2,2
Brandin Podziemski,Pistons @ Warriors,Warriors,Pistons,1.5,bet365,105.0,2.05,0.4878,118.0,0.4587,-5.97,bet365,-135.0,1.7407,0.5745,-118.0,0.5413,-5.78,1,1,1
Cam Thomas,Nets @ Hornets,Hornets,Nets,2.5,espnbet,125.0,2.25,0.4444,145.0,0.4082,-8.16,espnbet,-180.0,1.5556,0.6428,-145.0,0.5918,-7.94,1,1,1
