player,game,home_team,away_team,line,over_bookmaker,over_odds,over_decimal_odds,over_implied_prob,over_fair_odds,over_fair_prob,over_ev,under_bookmaker,under_odds,under_decimal_odds,under_implied_prob,under_fair_odds,under_fair_prob,under_ev,bookmakers_over,bookmakers_under,total_bookmakers
Matas Buzelis,Bulls @ Heat,Heat,Bulls,1.5,prophetexchange,110.0,2.1,0.4762,108.0,0.4808,0.97,espnbet,-115.0,1.8696,0.5349,-108.0,0.5192,-2.93,19,17,19
Brook Lopez,Magic @ Bucks,Bucks,Magic,1.5,betrivers,132.0,2.32,0.431,128.0,0.4386,1.76,prizepicks,-118.0,1.8475,0.5413,-128.0,0.5614,3.72,17,17,18
Tyler Herro,Bulls @ Heat,Heat,Bulls,3.5,betrivers,-108.0,1.9259,0.5192,100.0,0.5,-3.71,fanduel,-102.0,1.9804,0.5049,100.0,0.5,-0.98,18,17,18
Cade Cunningham,Pistons @ Warriors,Warriors,Pistons,2.5,prophetexchange,154.0,2.54,0.3937,137.0,0.4219,7.16,espnbet,-150.0,1.6667,0.6,-137.0,0.5781,-3.65,17,15,17
Dorian Finneysmith,Lakers @ Celtics,Celtics,Lakers,1.5,draftkings,100.0,2.0,0.5,-108.0,0.5192,3.84,betparx,102.0,2.02,0.495,108.0,0.4808,-2.88,17,16,17
Franz Wagner,Magic @ Bucks,Bucks,Magic,1.5,bet365,-130.0,1.7692,0.5652,100.0,0.5,-11.54,prophetexchange,110.0,2.1,0.4762,100.0,0.5,5.0,16,16,17
Jaylen Brown,Lakers @ Celtics,Celtics,Lakers,1.5,betmgm,-135.0,1.7407,0.5745,-137.0,0.5781,0.63,bet365,155.0,2.55,0.3922,137.0,0.4219,7.58,16,16,17
Jayson Tatum,Lakers @ Celtics,Celtics,Lakers,3.5,betmgm,115.0,2.15,0.4651,109.0,0.4785,2.88,fanduel,-118.0,1.8475,0.5413,-109.0,0.5215,-3.65,17,16,17
Josh Giddey,Bulls @ Heat,Heat,Bulls,1.5,draftkings,105.0,2.05,0.4878,117.0,0.4608,-5.54,fanduel,-128.0,1.7812,0.5614,-117.0,0.5392,-3.96,16,16,17
Jrue Holiday,Lakers @ Celtics,Celtics,Lakers,1.5,betparx,123.0,2.23,0.4484,129.0,0.4367,-2.62,betmgm,-110.0,1.9091,0.5238,-129.0,0.5633,7.54,17,15,17
Kyle Kuzma,Magic @ Bucks,Bucks,Magic,1.5,fanduel,116.0,2.16,0.463,125.0,0.4444,-4.01,prizepicks,-118.0,1.8475,0.5413,-125.0,0.5556,2.65,17,16,17
Luka Doncic,Lakers @ Celtics,Celtics,Lakers,3.5,draftkings,100.0,2.0,0.5,108.0,0.4808,-3.84,underdog,-118.0,1.8475,0.5413,-108.0,0.5192,-4.08,17,16,17
